name,taxonomy_id,taxonomy_lvl,KH_blank_1_dedup_minimizer_filtered.bracken_num,KH_blank_1_dedup_minimizer_filtered.bracken_frac,KH_blank_2_dedup_minimizer_filtered.bracken_num,KH_blank_2_dedup_minimizer_filtered.bracken_frac,LB_blank_1_dedup_minimizer_filtered.bracken_num,LB_blank_1_dedup_minimizer_filtered.bracken_frac,LB_blank_2_dedup_minimizer_filtered.bracken_num,LB_blank_2_dedup_minimizer_filtered.bracken_frac,MS10790_dedup_minimizer_filtered.bracken_num,MS10790_dedup_minimizer_filtered.bracken_frac,MS10902_dedup_minimizer_filtered.bracken_num,MS10902_dedup_minimizer_filtered.bracken_frac,MS10903_dedup_minimizer_filtered.bracken_num,MS10903_dedup_minimizer_filtered.bracken_frac,MS10904_dedup_minimizer_filtered.bracken_num,MS10904_dedup_minimizer_filtered.bracken_frac,MS11102_dedup_minimizer_filtered.bracken_num,MS11102_dedup_minimizer_filtered.bracken_frac,MS11103_dedup_minimizer_filtered.bracken_num,MS11103_dedup_minimizer_filtered.bracken_frac,MS11107_dedup_minimizer_filtered.bracken_num,MS11107_dedup_minimizer_filtered.bracken_frac,MS11108_dedup_minimizer_filtered.bracken_num,MS11108_dedup_minimizer_filtered.bracken_frac,WH_blank_1_dedup_minimizer_filtered.bracken_num,WH_blank_1_dedup_minimizer_filtered.bracken_frac,WH_blank_2_dedup_minimizer_filtered.bracken_num,WH_blank_2_dedup_minimizer_filtered.bracken_frac
Promicromonospora sp. Populi,3239420,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,102,0.00007,63,0.00008,64,0.00010,41,0.00004,0,0.00000,0,0.00000
Nocardioides panacisoli,627624,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,102,0.00007,58,0.00007,93,0.00014,90,0.00008,0,0.00000,0,0.00000
Guyparkeria halophila,47960,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,102,0.00007,0,0.00000,136,0.00021,0,0.00000,0,0.00000,0,0.00000
Nocardiopsis akebiae,2831968,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,101,0.00007,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Streptomyces sp. HUAS ZL42,3231715,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,101,0.00007,101,0.00013,158,0.00024,119,0.00011,0,0.00000,0,0.00000
Mycolicibacterium phlei,1771,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,101,0.00007,104,0.00013,84,0.00013,127,0.00012,0,0.00000,0,0.00000
Amycolatopsis sp. cg9,3238801,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,101,0.00007,51,0.00007,115,0.00018,194,0.00018,0,0.00000,0,0.00000
Saccharopolyspora sp. SCSIO 74807,3118084,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,101,0.00007,43,0.00005,721,0.00110,179,0.00017,0,0.00000,0,0.00000
Saccharopolyspora sp. ASAGF58,2719023,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,101,0.00007,70,0.00009,263,0.00040,137,0.00013,0,0.00000,0,0.00000
Cryobacterium sp. SO2,1897060,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,101,0.00007,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Nakamurella sp. A5-74,3158264,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,101,0.00007,48,0.00006,30,0.00005,52,0.00005,0,0.00000,0,0.00000
Haliangium ochraceum,80816,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,101,0.00007,52,0.00007,274,0.00042,80,0.00007,0,0.00000,0,0.00000
Streptomyces roseirectus,2768066,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,100,0.00007,0,0.00000,98,0.00015,55,0.00005,0,0.00000,0,0.00000
Rhodococcus antarcticus,2987751,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,100,0.00007,42,0.00005,57,0.00009,79,0.00007,0,0.00000,0,0.00000
Amycolatopsis sp. FU40,2914159,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,100,0.00007,52,0.00007,148,0.00023,72,0.00007,0,0.00000,0,0.00000
Amycolatopsis sp. FBCC-B4732,3079339,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,100,0.00007,63,0.00008,149,0.00023,113,0.00011,0,0.00000,0,0.00000
Cellulomonas chengniuliangii,2968084,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,100,0.00007,73,0.00009,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Phycicoccus endophyticus,1690220,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,100,0.00007,59,0.00008,72,0.00011,69,0.00006,0,0.00000,0,0.00000
Frankia sp. ArI3,1858,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,100,0.00007,37,0.00005,57,0.00009,51,0.00005,0,0.00000,0,0.00000
Massilia violaceinigra,2045208,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,100,0.00007,0,0.00000,94,0.00014,141,0.00013,0,0.00000,0,0.00000
Mycobacterium sp. ITM-2016-00317,2099694,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,99,0.00007,0,0.00000,130,0.00020,80,0.00007,0,0.00000,0,0.00000
Mycolicibacter terrae,1788,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,99,0.00007,0,0.00000,100,0.00015,724,0.00067,0,0.00000,0,0.00000
Cryobacterium soli,2220095,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,99,0.00007,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Cellulomonas shaoxiangyii,2566013,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,99,0.00007,73,0.00009,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Nocardioides humi,449461,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,99,0.00007,54,0.00007,158,0.00024,176,0.00016,0,0.00000,0,0.00000
Cutibacterium avidum,33010,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,99,0.00007,0,0.00000,0,0.00000,96,0.00009,0,0.00000,0,0.00000
Flaviflexus salsibiostraticola,1282737,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,99,0.00007,0,0.00000,0,0.00000,71,0.00007,0,0.00000,0,0.00000
Rhodanobacter denitrificans,666685,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,99,0.00007,0,0.00000,85,0.00013,745,0.00069,0,0.00000,0,0.00000
Nocardia sp. PE-7,3058426,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,98,0.00007,0,0.00000,0,0.00000,141,0.00013,0,0.00000,0,0.00000
Nocardia wallacei,480035,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,98,0.00007,53,0.00007,101,0.00015,93,0.00009,0,0.00000,0,0.00000
Nocardioides aquaticus,160826,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,98,0.00007,0,0.00000,133,0.00020,113,0.00011,0,0.00000,0,0.00000
Aeromicrobium sp. Leaf245,1736306,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,98,0.00007,0,0.00000,85,0.00013,176,0.00016,0,0.00000,0,0.00000
Bradyrhizobium sp. Ash2021,2954771,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,98,0.00007,72,0.00009,456,0.00069,276,0.00026,0,0.00000,0,0.00000
Massilia sp. METH4,3123041,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,98,0.00007,0,0.00000,114,0.00017,54,0.00005,0,0.00000,0,0.00000
Aquirufa nivalisilvae,2516557,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,98,0.00007,0,0.00000,314,0.00048,60,0.00006,0,0.00000,0,0.00000
Streptomyces sp. NBC_01426,2975866,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,97,0.00007,0,0.00000,132,0.00020,0,0.00000,0,0.00000,0,0.00000
Actinoalloteichus hymeniacidonis,340345,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,97,0.00007,49,0.00006,71,0.00011,64,0.00006,0,0.00000,0,0.00000
Janibacter sp. DB-40,3028808,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,97,0.00007,0,0.00000,0,0.00000,55,0.00005,0,0.00000,0,0.00000
Bradyrhizobium daqingense,993502,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,97,0.00007,0,0.00000,123,0.00019,0,0.00000,0,0.00000,0,0.00000
Azospirillum thermophilum,2202148,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,97,0.00007,0,0.00000,215,0.00033,63,0.00006,0,0.00000,0,0.00000
Mitsuaria sp. 7,1658665,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,97,0.00007,80,0.00010,192,0.00029,45,0.00004,0,0.00000,0,0.00000
Niveibacterium sp. SC-1,3135646,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,97,0.00007,0,0.00000,104,0.00016,21,0.00002,0,0.00000,0,0.00000
Streptomyces sp. NBC_00414,2975739,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,96,0.00007,0,0.00000,91,0.00014,78,0.00007,0,0.00000,0,0.00000
Plantactinospora sp. BC1,2108470,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,96,0.00007,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Solwaraspora sp. WMMD937,3016090,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,96,0.00007,0,0.00000,0,0.00000,106,0.00010,0,0.00000,0,0.00000
Acidothermus cellulolyticus,28049,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,96,0.00007,46,0.00006,32,0.00005,30,0.00003,0,0.00000,0,0.00000
Leptolyngbya sp. 7M,2812896,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,96,0.00007,0,0.00000,541,0.00082,119,0.00011,0,0.00000,0,0.00000
Lysobacter oculi,2698682,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,96,0.00007,0,0.00000,0,0.00000,57,0.00005,0,0.00000,0,0.00000
Aquibium microcysteis,675281,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,95,0.00007,0,0.00000,208,0.00032,93,0.00009,0,0.00000,0,0.00000
Streptomyces sp. NBC_00663,2975801,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,94,0.00007,0,0.00000,153,0.00023,168,0.00016,0,0.00000,0,0.00000
Streptomyces sp. BB1-1-1,3074430,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,94,0.00007,163,0.00021,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Streptomyces genisteinicus,2768068,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,94,0.00007,0,0.00000,93,0.00014,88,0.00008,0,0.00000,0,0.00000
Mycolicibacterium fluoranthenivorans,258505,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,94,0.00007,66,0.00008,178,0.00027,139,0.00013,0,0.00000,0,0.00000
Mycolicibacterium doricum,126673,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,94,0.00007,67,0.00009,0,0.00000,67,0.00006,0,0.00000,0,0.00000
Occultella kanbiaonis,2675754,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,94,0.00007,47,0.00006,75,0.00011,59,0.00005,0,0.00000,0,0.00000
Solicola gregarius,2908642,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,94,0.00007,68,0.00009,125,0.00019,226,0.00021,0,0.00000,0,0.00000
Propioniciclava soli,2775081,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,94,0.00007,102,0.00013,0,0.00000,118,0.00011,0,0.00000,0,0.00000
Nakamurella sp. PAMC28650,2762325,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,94,0.00007,77,0.00010,39,0.00006,51,0.00005,0,0.00000,0,0.00000
Azospirillum thiophilum,528244,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,94,0.00007,0,0.00000,77,0.00012,0,0.00000,0,0.00000,0,0.00000
Cereibacter sphaeroides,1063,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,94,0.00007,0,0.00000,67,0.00010,90,0.00008,0,0.00000,0,0.00000
Streptomyces camelliae,3004093,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,93,0.00007,127,0.00016,0,0.00000,125,0.00012,0,0.00000,0,0.00000
Mycolicibacterium aichiense,1799,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,93,0.00007,0,0.00000,0,0.00000,79,0.00007,0,0.00000,0,0.00000
Agromyces archimandritae,2781962,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,93,0.00007,0,0.00000,0,0.00000,49,0.00005,0,0.00000,0,0.00000
Nocardioides sambongensis,2589074,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,93,0.00007,0,0.00000,120,0.00018,151,0.00014,0,0.00000,0,0.00000
Nocardioides pantholopis,2483798,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,93,0.00007,65,0.00008,160,0.00024,169,0.00016,0,0.00000,0,0.00000
Sphingosinicella sp. BN140058,1892855,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,93,0.00007,0,0.00000,170,0.00026,43,0.00004,0,0.00000,0,0.00000
Myxococcus stipitatus,83455,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,93,0.00007,0,0.00000,113,0.00017,52,0.00005,0,0.00000,0,0.00000
Streptomyces sp. ST1015,1848900,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,92,0.00007,71,0.00009,94,0.00014,83,0.00008,0,0.00000,0,0.00000
Mycolicibacterium moriokaense,39691,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,92,0.00007,62,0.00008,87,0.00013,127,0.00012,0,0.00000,0,0.00000
Gordonia phthalatica,1136941,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,92,0.00007,0,0.00000,0,0.00000,94,0.00009,0,0.00000,0,0.00000
Nocardioides renjunii,3095075,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,92,0.00007,0,0.00000,155,0.00024,143,0.00013,0,0.00000,0,0.00000
Singulisphaera acidiphila,466153,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,92,0.00007,47,0.00006,271,0.00041,288,0.00027,0,0.00000,0,0.00000
Anaeromyxobacter oryzae,2918170,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,92,0.00007,36,0.00005,207,0.00032,105,0.00010,0,0.00000,0,0.00000
Tomitella fengzijianii,2597660,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,91,0.00007,0,0.00000,64,0.00010,50,0.00005,0,0.00000,0,0.00000
Verrucosispora sp. WMMD573,3015149,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,91,0.00007,56,0.00007,67,0.00010,85,0.00008,0,0.00000,0,0.00000
Saccharomonospora glauca,40990,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,91,0.00007,52,0.00007,121,0.00018,139,0.00013,0,0.00000,0,0.00000
Rathayibacter sp. SW19,3144168,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,91,0.00007,56,0.00007,0,0.00000,65,0.00006,0,0.00000,0,0.00000
Arthrobacter sp. EM1,3043847,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,91,0.00007,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Nocardioides yefusunii,2500546,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,91,0.00007,63,0.00008,98,0.00015,85,0.00008,0,0.00000,0,0.00000
Rhodopseudomonas sp. P2A-2r,2991972,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,91,0.00007,75,0.00010,218,0.00033,149,0.00014,0,0.00000,0,0.00000
Vulgatibacter incomptus,1391653,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,91,0.00007,0,0.00000,135,0.00021,53,0.00005,0,0.00000,0,0.00000
Mycolicibacillus koreensis,1069220,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,90,0.00006,74,0.00009,0,0.00000,52,0.00005,0,0.00000,0,0.00000
Nitratireductor thuwali,2267699,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,90,0.00006,0,0.00000,153,0.00023,92,0.00009,0,0.00000,0,0.00000
Caldimonas brevitalea,413882,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,90,0.00006,0,0.00000,73,0.00011,35,0.00003,0,0.00000,0,0.00000
Streptomyces sp. NBC_01351,2903833,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,89,0.00006,0,0.00000,99,0.00015,87,0.00008,0,0.00000,0,0.00000
Streptomyces liangshanensis,2717324,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,89,0.00006,162,0.00021,126,0.00019,124,0.00012,0,0.00000,0,0.00000
Streptomyces aquilus,2548456,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,89,0.00006,0,0.00000,0,0.00000,125,0.00012,0,0.00000,0,0.00000
Mycolicibacterium smegmatis,1772,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,89,0.00006,82,0.00010,89,0.00014,113,0.00011,0,0.00000,0,0.00000
Mycolicibacterium gadium,1794,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,89,0.00006,116,0.00015,202,0.00031,172,0.00016,0,0.00000,0,0.00000
Nocardioides euryhalodurans,2518370,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,89,0.00006,0,0.00000,202,0.00031,211,0.00020,0,0.00000,0,0.00000
Phreatobacter stygius,1940610,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,89,0.00006,0,0.00000,182,0.00028,112,0.00010,0,0.00000,0,0.00000
Caulobacter vibrioides,155892,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,89,0.00006,0,0.00000,0,0.00000,64,0.00006,0,0.00000,0,0.00000
Streptomyces sp. NBC_00582,2975783,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,88,0.00006,0,0.00000,0,0.00000,69,0.00006,0,0.00000,0,0.00000
Streptomyces changanensis,2964669,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,88,0.00006,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Mycolicibacterium mageritense,53462,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,88,0.00006,90,0.00011,82,0.00012,79,0.00007,0,0.00000,0,0.00000
Rhodococcus sp. MTM3W5.2,1805827,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,88,0.00006,55,0.00007,96,0.00015,257,0.00024,0,0.00000,0,0.00000
Actinocatenispora sera,390989,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,88,0.00006,75,0.00010,61,0.00009,134,0.00012,0,0.00000,0,0.00000
Saccharomonospora xinjiangensis,75294,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,88,0.00006,48,0.00006,36,0.00005,82,0.00008,0,0.00000,0,0.00000
Cellulomonas sp. C5510,2871170,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,88,0.00006,0,0.00000,0,0.00000,72,0.00007,0,0.00000,0,0.00000
Cellulomonas taurus,2729175,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,88,0.00006,80,0.00010,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Microlunatus phosphovorus,29405,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,88,0.00006,33,0.00004,76,0.00012,92,0.00009,0,0.00000,0,0.00000
Sphingomonas profundi,2681549,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,88,0.00006,0,0.00000,142,0.00022,0,0.00000,0,0.00000,0,0.00000
Nitrogeniibacter mangrovi,2016596,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,88,0.00006,0,0.00000,127,0.00019,20,0.00002,0,0.00000,0,0.00000
Mycolicibacterium madagascariense,212765,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,87,0.00006,62,0.00008,72,0.00011,91,0.00008,0,0.00000,0,0.00000
Cellulomonas sp. H30R-01,2704467,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,87,0.00006,0,0.00000,0,0.00000,79,0.00007,0,0.00000,0,0.00000
Nocardioides aromaticivorans,200618,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,87,0.00006,55,0.00007,245,0.00037,121,0.00011,0,0.00000,0,0.00000
Salinarimonas sp.,2766526,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,87,0.00006,0,0.00000,256,0.00039,94,0.00009,0,0.00000,0,0.00000
Archangium violaceum,83451,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,87,0.00006,117,0.00015,271,0.00041,143,0.00013,0,0.00000,0,0.00000
Mycolicibacterium brumae,85968,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,86,0.00006,0,0.00000,0,0.00000,118,0.00011,0,0.00000,0,0.00000
Corynebacterium sphenisci,191493,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,86,0.00006,0,0.00000,0,0.00000,130,0.00012,0,0.00000,0,0.00000
Gordonia iterans,1004901,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,86,0.00006,0,0.00000,0,0.00000,65,0.00006,0,0.00000,0,0.00000
Amycolatopsis sp. EV170708-02-1,2919322,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,86,0.00006,0,0.00000,0,0.00000,87,0.00008,0,0.00000,0,0.00000
